Year,Day,Hour,ACN 3,ACN 10,ACN 20,AHN 3,AHN 10,AHN 20,ECN 3,ECN 10,ECN 20
2008,259,100,2419.376117,5170.734081,5523.88844,2603.951855,6089.927532,6851.937781,2687.413987,3375.476691,7288.971863
2008,259,200,2343.01348,5077.834889,5412.590116,2524.8895,5983.280829,6729.42673,2606.508065,3280.620883,7180.119967
2008,259,300,2312.792941,4994.828817,5313.443393,2471.092514,5872.098923,6631.463962,2521.968399,3215.380201,7080.349059
2008,259,400,2262.709074,4914.304845,5208.103663,2421.472106,5752.719612,6518.285215,2451.302165,3129.15514,6965.756214
2008,259,500,2210.382393,4836.499389,5122.969298,2369.054045,5654.424985,6425.268148,2389.983138,3061.028767,6868.566264
2008,259,600,2175.512024,4761.95307,5035.579061,2319.35126,5552.612295,6329.992194,2325.141571,2996.923564,6756.239612
2008,259,700,2122.201639,4686.361311,4944.87827,2279.33601,5469.921619,6214.40984,2269.837002,2931.767392,6642.25068
2008,259,800,2057.243339,4622.768166,4855.701911,2276.668279,5421.205541,6109.598052,2241.414617,2901.15395,6532.125536
2008,259,900,2019.456055,4577.467344,4795.499355,2321.304848,5386.222361,6021.057022,2272.749494,2872.819891,6443.451547
2008,259,1000,2073.950756,4557.37334,4785.482918,2355.87667,5399.761494,5979.161521,2357.443252,2892.774757,6389.479592
2008,259,1100,2189.367606,4545.877701,4827.116957,2484.123064,5457.229949,5964.927691,2528.337955,2968.298857,6385.139051
2008,259,1200,2317.353365,4606.313724,4925.812726,2666.064559,5605.339671,6002.160698,2776.839004,3106.804658,6410.337524
2008,259,1300,2480.141727,4749.494262,5115.64771,2802.696097,5861.548683,6105.558887,3021.658526,3326.635033,6522.716882
2008,259,1400,2655.055915,4919.431482,5347.439604,2952.6839,6143.327297,6272.548184,3221.168801,3586.106605,6669.754046
2008,259,1500,2803.21421,5022.866435,5575.155963,3050.297398,6336.139563,6470.327444,3276.884623,3819.042903,6874.986683
2008,259,1600,2829.293476,5157.299993,5799.213648,3076.527595,6438.368876,6684.849836,3297.304369,4011.203841,7099.194194
2008,259,1700,2790.067874,5258.06145,5975.43286,3016.860528,6493.617711,6842.824184,3267.281598,4117.511849,7306.671831
2008,259,1800,2673.139491,5317.530223,6052.351284,2937.315206,6467.141278,6952.970305,3193.00334,4133.746066,7466.881736
2008,259,1900,2587.09935,5322.556554,6050.35747,2813.339218,6359.894453,6994.121605,3134.25703,4078.95137,7581.960918
2008,259,2000,2544.79524,5267.249536,5983.853729,2720.884108,6229.328317,6980.437659,3059.147184,4026.734867,7644.337523
2008,259,2100,2464.747522,5191.9504,5846.622543,2654.693709,6070.450236,6894.122993,2928.701098,3819.942099,7641.292528
2008,259,2200,2369.82695,5092.442499,5690.240674,2573.266199,5924.875399,6789.342643,2718.32616,3650.732291,7549.237033
2008,259,2300,2302.950525,4994.744571,5538.201741,2501.091749,5789.246996,6687.483261,2564.72886,3506.233171,7458.533478
2008,259,2400,2212.673228,4904.608649,5382.554813,2415.256484,5665.174257,6557.638621,2456.317755,3373.212578,7333.27716
2008,260,100,2146.902691,4812.455692,5267.055823,2350.307267,5572.125132,6452.52872,2369.736754,3268.13272,7225.972732
2008,260,200,2096.391381,4734.56033,5170.763725,2296.926826,5485.508195,6373.978553,2301.310254,3180.377935,7119.577214
2008,260,300,2062.559213,4665.188958,5067.453561,2258.497587,5396.426139,6279.189879,2235.706366,3109.29821,7006.876088
2008,260,400,2019.793382,4599.881406,4984.648417,2213.069553,5319.059815,6198.249656,2186.127582,3033.983936,6900.265322
2008,260,500,1988.847642,4538.618718,4901.095062,2166.781183,5245.80312,6107.829427,2137.115562,2978.191714,6803.474908
2008,260,600,1951.336395,4470.612922,4826.40026,2131.20054,5173.219735,6022.870364,2092.208643,2915.248317,6703.824525
2008,260,700,1918.360378,4400.560736,4754.195192,2088.221619,5107.949699,5948.99868,2052.102407,2871.099034,6613.403299
2008,260,800,1874.39325,4347.86719,4659.369292,2070.840812,5054.743304,5853.119724,2038.892176,2847.873051,6491.721253
2008,260,900,1841.797683,4308.870475,4604.973291,2085.016108,5012.126378,5757.360827,2070.787895,2815.659197,6402.981841
2008,260,1000,1896.615099,4266.833793,4588.18168,2104.727161,5004.245158,5722.045231,2150.423018,2806.20692,6350.597347
2008,260,1100,2004.46165,4261.633704,4630.707305,2239.472166,5037.916469,5709.997656,2300.623122,2874.132287,6333.491156
2008,260,1200,2106.22653,4335.929259,4754.496319,2375.990603,5200.223496,5751.771472,2489.600533,3024.379753,6375.84355
2008,260,1300,2249.783569,4474.918422,4948.040657,2489.223953,5443.834035,5867.371441,2690.511373,3256.24323,6482.952817
2008,260,1400,2389.477187,4633.681191,5178.227769,2658.729228,5707.877009,6048.068804,2868.685252,3505.195365,6638.763209
2008,260,1500,2497.621101,4752.855153,5398.226688,2753.923389,5878.611671,6272.628674,2943.071477,3734.322688,6842.377242
2008,260,1600,2532.039227,4888.714312,5613.531417,2777.370149,5984.724201,6465.878779,2975.012768,3939.130277,7063.940031
2008,260,1700,2505.67721,4995.479355,5788.233015,2732.174476,6048.894036,6637.88424,2959.968763,4046.154113,7270.664113
2008,260,1800,2435.103621,5051.558145,5872.844001,2640.967813,6017.853836,6757.532318,2893.180639,4054.201718,7425.645392
2008,260,1900,2374.858652,5056.332922,5872.768995,2569.969387,5929.062955,6801.236012,2842.500942,4052.662253,7545.263225
2008,260,2000,2362.16369,5027.509446,5790.609412,2481.247061,5809.263598,6820.059162,2905.527058,4019.029116,7624.501286
2008,260,2100,2309.296624,4960.485644,5656.575629,2447.390409,5681.837207,6732.643916,2705.169952,3819.585632,7600.341462
2008,260,2200,2210.108409,4869.854513,5505.983544,2374.975069,5549.151229,6650.573572,2485.685223,3635.631183,7532.64685
2008,260,2300,2126.17026,4780.566844,5358.35979,2309.291885,5444.037805,6548.38464,2333.525214,3483.790808,7435.34688
2008,260,2400,2061.482706,4693.225259,5225.372395,2246.333692,5337.461263,6442.86551,2241.345193,3364.09689,7329.68059
2008,261,100,1998.632875,4606.784844,5098.503371,2188.705353,5238.777261,6353.177014,2161.265092,3260.247025,7211.018292
2008,261,200,1981.436568,4535.214255,5004.296495,2146.404165,5154.67915,6263.781211,2099.099392,3183.323914,7107.818517
2008,261,300,1958.528772,4472.32654,4909.200613,2112.124334,5067.88885,6181.067755,2048.994122,3114.702991,6999.484286
2008,261,400,1915.445596,4398.914779,4812.77122,2064.442429,4989.426538,6080.392155,2001.687059,3042.940347,6888.966607
2008,261,500,1879.519255,4333.499813,4722.036888,2030.261798,4911.826168,5995.641771,1954.628626,2975.318265,6778.486893
2008,261,600,1859.713425,4272.284645,4642.268814,1987.706055,4846.088697,5903.391668,1917.558408,2927.107531,6674.287722
2008,261,700,1834.05639,4210.161989,4570.832045,1960.536461,4769.122542,5822.575569,1897.578268,2902.069731,6574.21882
2008,261,800,1811.846389,4157.628774,4486.820918,1959.541462,4709.708529,5719.123178,2086.184865,2961.462551,6458.797231
2008,261,900,1747.948484,4097.977555,4420.814018,1915.089393,4668.269336,5622.404355,2119.382028,2885.036229,6371.046158
2008,261,1000,1782.436192,4040.813965,4412.94841,1923.187757,4644.862224,5576.225779,2108.228138,2873.812415,6324.510973
2008,261,1100,1861.795988,4033.668582,4459.767952,1995.983231,4676.927068,5569.230683,2255.305424,2974.604148,6323.079606
2008,261,1200,1941.489873,4102.431408,4571.510963,2075.036582,4813.214829,5608.668374,2495.416829,3153.962053,6378.663161
2008,261,1300,2049.88455,4231.463476,4758.349971,2152.705876,5003.878161,5705.868515,2694.583854,3376.16119,6495.254981
2008,261,1400,2153.132846,4378.904495,4966.157668,2294.77397,5209.11738,5858.650269,2851.904067,3603.801965,6666.926143
2008,261,1500,2215.057971,4475.404417,5158.355596,2360.442227,5342.658587,6041.427109,2936.385129,3810.085703,6870.718014
2008,261,1600,2224.251244,4597.256351,5339.384179,2355.531603,5404.338951,6208.345672,2948.419259,3964.182162,7096.856681
2008,261,1700,2190.215464,4671.200705,5465.891077,2307.113123,5431.15974,6350.514319,2908.994942,4041.592583,7310.822003
2008,261,1800,2142.346611,4717.221962,5536.255289,2262.44133,5402.778819,6472.277918,2812.71922,4047.504419,7486.299086
2008,261,1900,2118.774824,4706.561939,5493.296955,2200.477425,5313.420594,6506.449301,2765.706597,4029.8317,7575.521886
2008,261,2000,2152.460878,4685.506345,5410.906274,2212.394426,5239.6421,6482.008339,2877.976383,3996.611106,7624.853645
2008,261,2100,2047.176934,4623.509005,5284.523587,2160.655125,5146.957471,6413.053087,2568.20559,3773.065217,7577.556244
2008,261,2200,1950.93391,4530.123818,5177.961657,2095.969387,5061.174175,6360.147176,2297.093554,3588.263962,7515.986084
2008,261,2300,1900.275617,4454.144395,5054.42567,2054.714219,4965.352697,6293.431026,2158.557398,3440.794511,7412.64754
2008,261,2400,1879.821277,4385.22703,4952.802297,2029.381795,4891.42256,6209.326736,2077.267945,3338.891651,7314.592541
2008,262,100,1874.345862,4324.262626,4841.489231,2008.510516,4807.091456,6134.895683,2019.115411,3253.19089,7194.552872
2008,262,200,1822.232271,4253.768281,4735.972768,1976.672611,4720.821112,6029.771418,1962.070503,3165.005791,7072.782551
2008,262,300,1759.4397,4183.748872,4642.926355,1921.542352,4643.019605,5942.377311,1901.2966,3077.510984,6953.135416
2008,262,400,1701.63713,4111.849987,4550.636261,1886.09416,4574.421322,5862.884293,1845.541288,2999.147924,6834.115414
2008,262,500,1670.769502,4047.623548,4483.079681,1852.6411,4520.840428,5787.662697,1792.071994,2928.153236,6728.513073
2008,262,600,1642.202819,3983.928255,4415.588155,1827.670407,4456.559625,5713.160097,1754.639649,2868.8856,6625.966046
2008,262,700,1626.613216,3933.334411,4351.221421,1800.304783,4410.147018,5643.014288,1727.626832,2828.411024,6528.586095
2008,262,800,1619.511746,3886.943128,4272.082323,1796.812731,4356.513996,5553.86863,1822.893971,2849.387111,6423.693632
2008,262,900,1575.124046,3831.692056,4212.864787,1749.516093,4305.352675,5466.787542,1851.866536,2804.203048,6319.991303
2008,262,1000,1598.225739,3779.26033,4198.6604,1771.619786,4275.782831,5412.791619,1853.467001,2786.83888,6269.380214
2008,262,1100,1678.004765,3754.911374,4227.573019,1824.293114,4266.466269,5396.981582,1961.427916,2860.581834,6243.716229
2008,262,1200,1754.245772,3809.622482,4325.959369,1900.855888,4360.368517,5425.007493,2211.330714,3036.118916,6293.386342
2008,262,1300,1889.772133,3926.271168,4497.942346,1974.463837,4510.452888,5509.32507,2448.673767,3265.412493,6385.367568
2008,262,1400,1978.493273,4041.85651,4671.003226,2067.811745,4674.359537,5634.93921,2581.09587,3486.515378,6537.499382
2008,262,1500,2023.30202,4139.331317,4843.824347,2119.890664,4771.98862,5796.813152,2648.053171,3694.809965,6724.346683
2008,262,1600,2005.643201,4240.024456,4987.813752,2121.757214,4817.964201,5949.15939,2556.494333,3753.653606,6925.501574
2008,262,1700,1975.343366,4305.940949,5087.82147,2147.822974,4871.785591,6070.112663,2397.746307,3736.868498,7081.53993
2008,262,1800,1918.923589,4375.359578,5168.870716,2163.950673,4913.269803,6192.316115,2268.994515,3681.595969,7203.833076
2008,262,1900,1862.705609,4353.516284,5130.791046,2050.74307,4836.572578,6217.958473,2162.539525,3584.776833,7249.320214
2008,262,2000,1822.551984,4293.165955,5039.97618,2003.709833,4726.288156,6197.939889,2079.313229,3473.366937,7245.173728
2008,262,2100,1784.789421,4229.241617,4927.607879,1977.218683,4628.754113,6130.814511,1955.228406,3349.477828,7194.441561
2008,262,2200,1749.183347,4148.117524,4808.603172,1940.73853,4548.011364,6054.171727,1872.443296,3242.880356,7114.728221
2008,262,2300,1702.870414,4080.109622,4685.856677,1908.11911,4465.057947,5964.00896,1803.757977,3146.07333,7002.117397
2008,262,2400,1662.110691,4009.906452,4580.274423,1881.652049,4394.713138,5889.903122,1743.098754,3061.485276,6893.370729
2008,263,100,1625.631091,3951.944104,4488.87223,1853.744697,4348.230238,5828.695023,1695.565016,2989.436195,6781.789338
2008,263,200,1602.83987,3897.492447,4407.743556,1834.966643,4293.592319,5758.10882,1654.506036,2928.798113,6682.753557
2008,263,300,1576.383472,3843.438327,4330.192839,1812.816904,4250.817299,5692.881611,1617.297048,2868.210052,6576.184808
2008,263,400,1551.465854,3794.871522,4253.063036,1780.410495,4197.547193,5612.471488,1588.015195,2808.854748,6472.392177
2008,263,500,1557.116686,3737.002897,4193.248222,1752.654311,4146.886347,5556.751657,1576.063758,2767.475448,6387.051594
2008,263,600,1519.989601,3692.77437,4126.936325,1735.896979,4087.171812,5469.061334,1552.137032,2712.958369,6281.218893
2008,263,700,1493.992792,3647.58728,4069.781712,1721.605739,4045.722483,5416.504486,1517.050335,2673.271626,6196.980722
2008,263,800,1473.428747,3602.369255,4015.12439,1717.184242,4018.524825,5345.834269,1568.090184,2671.661342,6109.784357
2008,263,900,1452.318947,3557.355265,3966.943326,1697.067229,3971.284105,5282.77841,1653.455988,2667.631747,6036.266604
2008,263,1000,1470.67319,3502.602692,3946.670326,1692.391888,3935.960782,5228.992522,1719.630748,2680.381731,5972.82039
2008,263,1100,1524.655859,3486.24816,3972.924587,1722.284736,3921.622759,5202.305953,1813.840809,2746.15856,5958.915286
2008,263,1200,1579.662039,3526.740638,4066.534922,1767.966772,3987.703137,5216.321077,1958.903061,2903.921697,5993.72255
2008,263,1300,1655.190719,3611.862734,4203.263553,1812.024569,4065.767914,5280.837421,2085.326819,3083.338179,6081.371528
2008,263,1400,1733.618386,3702.649852,4342.736604,1891.827447,4186.339834,5389.224672,2146.126469,3260.548204,6210.538442
2008,263,1500,1776.324508,3784.982744,4477.183747,1924.482566,4262.592398,5511.592358,2182.802731,3429.360476,6373.692722
2008,263,1600,1784.894071,3832.759743,4574.298876,1913.025232,4263.894395,5613.428974,2182.983992,3472.788008,6526.231812
2008,263,1700,1791.200284,3883.632126,4649.053203,1895.328582,4271.943843,5680.570613,2202.46916,3519.023435,6659.210361
2008,263,1800,1776.22752,3909.773681,4685.788859,1892.458187,4257.673744,5731.493528,2163.776599,3493.423819,6758.211865
2008,263,1900,1766.051016,4040.791061,4700.698886,1850.195226,4397.979384,5773.087663,2130.569564,3950.496914,6842.779174
2008,263,2000,1756.673323,4086.402409,4643.1956,1831.702292,4429.751999,5755.594369,2019.743466,4214.367184,6866.008159
2008,263,2100,1727.517917,4037.555748,4565.262853,1814.094179,4358.372806,5707.618169,1893.194366,4144.308417,6831.337637
2008,263,2200,1699.716241,3982.535957,4450.961737,1797.186625,4253.452884,5645.806798,1804.703375,4019.72928,6766.600299
2008,263,2300,1677.443608,3917.282112,4347.401678,1767.829503,4080.951951,5567.87237,1748.893093,3897.087803,6674.51882
2008,263,2400,1658.268439,3845.616351,4250.377771,1746.549736,3970.659368,5490.855048,1709.549811,3791.268949,6568.000934
2008,264,100,1630.678747,3759.960609,4165.294639,1716.277544,3888.257235,5407.179499,1675.427625,3690.374673,6468.683744
2008,264,200,1612.495812,3663.600614,4080.681442,1689.424188,3821.73733,5323.634036,1641.460479,3605.641162,6359.130447
2008,264,300,1585.502424,3587.013303,4006.486062,1657.820302,3752.100056,5247.582601,1610.057363,3525.280944,6254.51847
2008,264,400,1561.480211,3529.593289,3933.003139,1629.918636,3702.03446,5172.195418,1579.012739,3445.372495,6151.228578
2008,264,500,1521.784122,3465.746353,3869.093993,1593.766648,3649.034206,5094.999498,1541.870964,3381.637185,6056.715231
2008,264,600,1508.88855,3409.54817,3807.725444,1567.76036,3595.880465,5021.254377,1520.065502,3310.405291,5966.390019
2008,264,700,1499.034524,3363.792814,3752.664715,1552.13103,3550.538968,4948.438286,1534.290556,3255.116966,5877.231352
2008,264,800,1455.597909,3319.040381,3687.142494,1547.311312,3508.93431,4862.381082,1748.383115,3239.774309,5786.64961
2008,264,900,1387.635816,3261.410147,3632.802884,1511.951026,3464.061432,4783.054736,1725.662108,3252.626968,5699.559026
2008,264,1000,1384.897713,3205.676634,3625.870512,1483.342641,3440.693415,4738.840185,1718.2583,3267.639617,5660.255497
2008,264,1100,1403.035392,3189.145449,3654.240402,1510.919538,3420.404856,4714.675656,1827.107669,3312.228823,5653.257334
2008,264,1200,1426.884085,3225.31018,3708.930528,1522.488076,3462.249088,4719.562005,1925.824369,3317.616491,5689.215478
2008,264,1300,1472.378857,3283.869622,3800.039702,1508.566229,3518.095939,4748.358674,2024.209982,3269.443273,5767.750111
2008,264,1400,1520.615207,3340.480874,3896.47794,1514.855146,3610.500186,4800.487323,2090.468777,3218.08529,5878.637471
2008,264,1500,1561.352815,3394.014512,3988.156197,1507.759994,3658.331286,4884.39269,2139.093239,3275.11198,6017.761665
2008,264,1600,1565.795005,3456.74782,4086.862655,1498.717337,3690.398762,4955.246111,2170.583787,3354.306707,6160.984615
2008,264,1700,1555.521039,3495.279471,4163.256411,1492.371555,3721.537689,5033.33881,2193.326908,3389.122185,6295.803467
2008,264,1800,1537.640995,3513.35091,4197.202311,1477.274238,3731.267715,5089.635897,2233.427142,3404.345712,6399.565874
2008,264,1900,1564.856003,3515.327929,4183.876242,1515.533274,3717.707257,5118.109248,2130.715125,3321.387029,6458.972674
2008,264,2000,1622.438059,3540.926228,4151.305316,1580.640294,3705.311896,5110.88569,2214.024588,3306.780341,6469.710783
2008,264,2100,1574.193574,3614.028385,4122.709121,1614.593145,3837.779097,5117.003789,1897.838668,3671.344671,6453.98915
2008,264,2200,1602.700943,3606.790594,4063.782576,1632.667322,3831.598464,5080.406306,1792.433646,3738.835249,6407.570619
2008,264,2300,1602.254228,3578.878819,4008.684621,1626.04416,3789.078156,5041.797913,1735.661774,3669.531801,6332.499317
2008,264,2400,1538.755492,3529.737824,3935.025334,1598.88507,3736.44582,4983.534904,1687.692853,3586.479657,6246.695064
2008,265,100,1524.273277,3480.084244,3883.717636,1580.393479,3618.233843,4956.191673,1647.563633,3513.596014,6169.518084
2008,265,200,1460.134007,3431.969208,3826.694421,1546.867283,3542.634581,4905.880161,1596.279418,3446.232594,6079.544862
2008,265,300,1407.262122,3373.037372,3783.985429,1539.809489,3502.245699,4866.945469,1529.678083,3368.463206,5998.306905
2008,265,400,1384.286324,3295.374739,3748.677086,1532.806667,3473.594401,4830.988116,1489.067161,3301.893016,5931.452279
2008,265,500,1382.12478,3237.158337,3703.384925,1512.696919,3438.054144,4796.611849,1477.320758,3248.209841,5862.375874
2008,265,600,1379.28732,3247.259704,3669.678968,1500.509409,3456.059898,4755.531824,1470.245431,3208.985398,5795.214592
2008,265,700,1365.98168,3208.451094,3637.13845,1484.097696,3397.315641,4715.937488,1454.817185,3170.016326,5734.638483
2008,265,800,1366.650647,3158.442496,3607.673151,1476.807699,3365.068747,4681.173132,1492.795207,3147.263569,5676.279547
2008,265,900,1356.252602,3169.997503,3585.922712,1496.537944,3419.366655,4649.010491,1521.820137,3142.235132,5631.964298
2008,265,1000,1383.769474,3213.490457,3552.059741,1531.070671,3490.213649,4600.022332,1563.223078,3138.899514,5570.82482
2008,265,1100,1428.389852,3197.327849,3559.174374,1531.392596,3437.256439,4578.150024,1652.244424,3192.693525,5538.153827
2008,265,1200,1466.825567,3173.462649,3611.899065,1524.829301,3383.264187,4589.387272,1755.185327,3322.353753,5558.498515
2008,265,1300,1473.634413,3221.730117,3703.897983,1491.865289,3445.672753,4627.121381,1823.223004,3409.112987,5618.857348
2008,265,1400,1521.735311,3387.6979,3801.150223,1503.426798,3655.192067,4708.88792,1920.826945,3532.208077,5702.981259
2008,265,1500,1804.617839,3566.649975,3853.439072,1839.00074,3787.311885,4742.587741,2159.389143,3666.022689,5785.562309
2008,265,1600,1860.016948,3711.30574,3960.316136,1954.156006,3916.861935,4811.232955,2296.0672,3860.16104,5878.924224
2008,265,1700,1826.739225,3711.815956,4057.231681,1928.604647,3851.888208,4880.360571,2391.41174,3981.86936,5966.974028
2008,265,1800,1824.536453,3687.855847,4107.157586,1866.514294,3850.074153,4943.939484,2424.685041,4004.911713,6052.599889
2008,265,1900,1831.798175,3658.488063,4178.982651,1875.518093,3808.929031,4954.733898,2386.392675,3907.70781,6109.900274
2008,265,2000,1929.016453,3658.148314,4215.728627,1942.980238,3786.547484,4969.785643,2623.188471,3851.291377,6155.212154
2008,265,2100,1923.126073,3639.666569,4195.613009,1977.570463,3757.476798,4950.714788,2441.934265,3778.268728,6160.849163
2008,265,2200,1876.185875,3593.387308,4155.904783,1961.559656,3711.552423,4919.197157,2197.405708,3629.578103,6128.64921
2008,265,2300,1825.938202,3539.632788,4095.127247,1919.732747,3676.66323,4872.296333,2072.534632,3491.870532,6064.074967
2008,265,2400,1801.328373,3500.167454,4039.402712,1910.728,3633.340611,4853.764521,1993.767981,3383.473749,6014.844198
2008,266,100,1762.701129,3449.832403,3975.481771,1874.729392,3575.639031,4801.22556,1923.211372,3291.679759,5948.070843
2008,266,200,1703.555176,3392.790574,3907.204439,1825.758284,3529.842868,4757.656289,1861.715902,3200.481811,5872.019311
2008,266,300,1694.254252,3335.644755,3846.650998,1788.944832,3479.736992,4693.568957,1812.002771,3124.566099,5799.136247
2008,266,400,1683.68632,3293.922548,3777.696039,1776.905095,3434.256752,4648.850594,1781.405099,3064.513922,5716.461025
2008,266,500,1654.696774,3249.783663,3713.832596,1746.577695,3390.043099,4572.109976,1743.127819,3002.319262,5633.410777
2008,266,600,1614.392929,3198.758057,3656.835918,1732.092321,3346.587661,4520.530398,1709.218645,2944.47578,5573.536438
2008,266,700,1576.032403,3159.841376,3599.702867,1709.539859,3322.923993,4468.733468,1686.477814,2895.612139,5487.498877
2008,266,800,1564.904024,3119.167242,3559.2984,1698.656952,3296.515747,4410.102424,1830.086268,2908.904852,5429.236508
2008,266,900,1541.172301,3097.736096,3510.249339,1685.958753,3277.64805,4355.469352,2015.940782,2938.005023,5374.354907
2008,266,1000,1505.186646,3072.003924,3493.215574,1630.929747,3267.160731,4328.557573,1930.974226,2934.208422,5339.349717
2008,266,1100,1528.299081,3057.271393,3513.563211,1658.489743,3271.850209,4316.222183,1926.422411,2894.296189,5329.86569
2008,266,1200,1560.030046,3081.606133,3555.000429,1719.116583,3323.329428,4334.382438,1962.850595,2819.426971,5360.631696
2008,266,1300,1590.975944,3129.571105,3630.968295,1726.712472,3394.00951,4387.924415,1975.468945,2824.694193,5413.879581
2008,266,1400,1597.019862,3178.112637,3709.910573,1718.070089,3448.528431,4453.302306,1973.496876,2858.409865,5492.739483
2008,266,1500,1602.666666,3208.930638,3766.714485,1672.318156,3467.351241,4511.173703,1969.805556,2897.122249,5561.55383
2008,266,1600,1594.111793,3227.293122,3793.972563,1650.010297,3458.928214,4550.53822,2036.225156,2940.614282,5621.264153
2008,266,1700,1580.838457,3236.390513,3825.695763,1661.110796,3455.370134,4578.544617,2079.20155,2964.816598,5684.285214
2008,266,1800,1544.663248,3310.143865,3864.371974,1791.423404,3589.240822,4649.186649,1838.433737,2920.295315,5715.681854
2008,266,1900,1519.431761,3354.683182,3874.660973,1939.982763,3705.672838,4728.902711,1654.168077,2802.552352,5715.287846
2008,266,2000,1479.21353,3328.65062,3845.32228,1917.266022,3682.770017,4737.152863,1562.982818,2682.537246,5663.423781
2008,266,2100,1445.870253,3285.062494,3805.932504,1907.26991,3642.693109,4728.132494,1460.653068,2553.390392,5596.197814
2008,266,2200,1414.953104,3228.199425,3751.650393,1850.838523,3577.886821,4681.958796,1395.816715,2464.184337,5506.972988
2008,266,2300,1396.013219,3186.215924,3699.536986,1825.787112,3528.146363,4637.140158,1350.416956,2397.205026,5428.555931
2008,266,2400,1384.155848,3129.48857,3647.520514,1750.536839,3471.778898,4592.430739,1320.835687,2355.91129,5350.84175
2008,267,100,1379.235904,3061.181727,3590.238559,1652.486895,3358.011428,4509.310223,1318.315097,2322.471919,5269.795453
2008,267,200,1356.620336,3015.586306,3534.182857,1604.420274,3312.908189,4443.903062,1289.535166,2278.140321,5196.225178
2008,267,300,1361.769956,2959.479478,3473.154873,1539.68233,3230.788018,4378.716234,1281.670822,2248.54731,5118.005125
2008,267,400,1335.926764,2907.755156,3400.281761,1502.503672,3167.567793,4288.98546,1271.415021,2212.823555,5034.496184
2008,267,500,1318.608036,2867.864116,3347.983513,1482.396057,3135.286148,4236.001497,1249.498196,2177.625021,4960.978062
2008,267,600,1329.48968,2830.481635,3303.601736,1450.887264,3094.314915,4187.012796,1234.686315,2148.029509,4902.460269
2008,267,700,1345.648497,2781.788065,3242.738691,1406.404392,3031.044538,4114.777754,1235.478176,2134.594498,4826.633384
2008,267,800,1286.128966,2744.351877,3170.891327,1385.320023,2978.122475,4027.83678,1270.004031,2125.46749,4739.921881
2008,267,900,1232.215799,2721.569239,3128.782931,1450.705845,2981.037915,3988.882846,1287.95184,2107.59574,4686.937344
2008,267,1000,1228.23225,2707.122091,3122.99075,1487.430523,2997.134969,3971.166238,1304.168945,2099.39478,4642.262917
2008,267,1100,1251.744565,2711.185911,3132.086114,1533.874485,3025.576837,3974.201032,1343.91961,2126.114737,4620.830191
2008,267,1200,1297.34375,2720.284486,3167.435922,1590.069246,3044.814558,3968.32061,1428.56511,2186.066477,4625.684344
2008,267,1300,1357.471116,2767.771626,3239.117795,1619.804685,3112.214704,4011.271703,1513.918435,2293.002118,4657.884666
2008,267,1400,1405.035815,2832.70244,3327.356127,1687.875298,3231.54123,4076.508397,1547.897744,2404.381475,4727.782997
2008,267,1500,1456.855361,2879.808366,3423.699825,1679.767377,3261.489654,4159.932989,1620.585646,2522.090345,4832.457447
2008,267,1600,1478.731748,2935.705896,3516.063818,1606.305148,3291.45111,4237.757656,1747.109235,2663.231996,4950.524126
2008,267,1700,1478.502072,2994.079996,3602.484883,1559.832911,3319.4083,4307.073896,1824.290428,2759.964385,5067.884796
2008,267,1800,1453.576714,3009.02051,3644.601941,1520.140375,3321.635555,4351.767326,1848.515306,2795.934955,5165.080643
2008,267,1900,1467.964232,3023.94944,3646.547657,1501.446199,3290.114757,4391.649206,1823.840238,2797.205359,5253.324688
2008,267,2000,1485.308312,3012.411414,3621.72679,1523.955933,3248.370435,4379.755566,1813.347338,2750.025455,5300.278576
2008,267,2100,1468.144702,2979.534254,3555.346154,1513.808178,3185.220767,4332.341445,1637.41651,2633.753507,5294.658152
2008,267,2200,1445.464608,2940.340219,3496.957363,1504.947018,3138.487235,4288.314434,1531.067986,2538.28086,5261.059451
2008,267,2300,1405.017096,2902.479378,3431.860847,1478.227219,3096.862832,4234.01823,1468.092101,2459.238829,5208.674035
2008,267,2400,1359.911462,2857.269647,3376.743541,1448.442654,3044.346598,4177.633607,1419.301702,2391.866985,5152.255654
2008,268,100,1362.718909,2816.227068,3322.496445,1425.532251,3010.496396,4122.277203,1388.586349,2344.108942,5096.610547
2008,268,200,1369.858606,2794.27228,3276.391941,1422.450425,2976.405698,4079.566769,1378.017627,2310.650616,5037.344359
2008,268,300,1387.072289,2774.754308,3224.496363,1393.238311,2949.349283,4035.045703,1357.360543,2283.968833,4974.856444
2008,268,400,1365.355995,2740.771156,3185.26784,1363.593778,2907.945631,3985.928542,1324.747047,2239.392,4918.346287
2008,268,500,1318.748543,2696.969387,3134.234915,1327.231938,2863.855057,3920.868548,1293.918357,2192.288576,4840.851225
2008,268,600,1312.106978,2652.40585,3083.100079,1304.890275,2826.597891,3885.013638,1267.253055,2155.632585,4784.820955
2008,268,700,1309.420845,2614.497751,3043.321823,1288.631232,2792.798237,3835.139539,1255.485722,2126.745266,4721.826063
2008,268,800,1289.088372,2591.539645,2990.293425,1287.949786,2761.971152,3768.316882,1419.880393,2176.010656,4644.703815
2008,268,900,1200.050835,2551.576996,2943.459693,1307.693142,2732.252167,3708.190393,1414.364066,2140.530292,4575.692279
2008,268,1000,1189.945019,2506.168891,2925.800453,1300.205378,2720.100198,3665.120598,1388.336454,2124.364393,4539.659683
